Name,Category,Packaging,Recyclability,Components Used,Carbon_Footprints,Water_Usage_Liters,Sustainability_Score,Sustainability_Level,Sustainable_Alternative
Eco NAME_14362_R7N OV5,Food,Paper,Yes,Contains bamboo and colorants,0.6180828099199854,51,87.88455749773668,High,Use recycled paper packaging
Lite NAME_14363_BP5 P7T,Food,Glass,Yes,Contains steel and eco resin,1.086155428610638,63,86.16862022510502,High,Encourage glass refill systems
Eco NAME_14364_UG4 3KW,Food,Bamboo,Yes,Contains steel and binders,0.1488471489986667,28,95.22461553222168,High,Use bamboo-based sustainable design
Green NAME_14365_9LX 7VF,Daily-use,Bamboo,Yes,Contains bamboo and binders,0.4622173230983601,28,95.82877770855964,High,Use bamboo-based sustainable design
Mini NAME_14366_BSP G5O,Food,Bamboo,Yes,Contains steel and binders,-0.0931392541727277,28,97.008697016192,High,Use bamboo-based sustainable design
Eco NAME_14367_IGE M8D,Cosmetics,Metal,Yes,Contains steel and binders,1.582474209323131,100,77.77219063909435,High,Switch to stainless steel components
Smart NAME_14368_0VC 13R,Food,Paper,Yes,Contains steel and minor additives,0.4862431058780275,47,88.99971811381698,High,Use recycled paper packaging
Green NAME_14369_UT2 U1R,Food,Glass,Yes,Contains organic cotton and colorants,1.1908741548397304,59,85.16540999534668,High,Encourage glass refill systems
Green NAME_14370_TPS IRP,Cosmetics,Plastic,No,Contains bamboo and binders,6.320629384403351,192,26.84670600795035,Low,Use bioplastic or glass packaging
Prime NAME_14371_6VL DA1,Food,Plastic,No,Contains recycled wood and eco resin,5.8121748525641,186,24.509933753815325,Low,Use bioplastic or glass packaging
Mini NAME_14372_73N WZL,Cosmetics,Bioplastic,Yes,Contains organic cotton and colorants,1.1588237555952454,54,90.62145612776,High,Adopt bioplastic materials
Green NAME_14373_PPV 3G6,Electronics,Bioplastic,Yes,Contains bioplastic and eco resin,1.4802321665578408,61,91.52330019232794,High,Adopt bioplastic materials
Lite NAME_14374_5HM YD2,Electronics,Aluminum,Yes,Contains recycled wood and colorants,9.067457795518008,197,60.62733417892896,Medium,Promote closed-loop aluminum recycling
Renew NAME_14375_MXH D68,Electronics,Aluminum,Yes,Contains steel and binders,9.369454615530715,213,57.69961195611037,Medium,Promote closed-loop aluminum recycling
Urban NAME_14376_DKZ 5GH,Furniture,Bioplastic Wrap,Yes,Contains bamboo and adhesives,1.642448400174131,67,92.1303944082054,High,Use recycled wood shelf
Craft NAME_14377_W23 13K,Electronics,Bioplastic,Yes,Contains steel and adhesives,1.4288991189381426,56,92.47014288297518,High,Adopt bioplastic materials
Lite NAME_14378_69W I09,Electronics,Rubber,No,Contains steel and colorants,4.0667845716080855,141,36.59825801902852,Low,Replace with natural rubber
Plus NAME_14379_HFI MSK,Food,Aluminum,Yes,Contains hemp and starch base,8.65314599039004,202,56.93626774134678,Medium,Promote closed-loop aluminum recycling
Plus NAME_14380_JS2 TFX,Cosmetics,Glass,Yes,Contains hemp and minor additives,1.2183468543494158,56,85.86555199167591,High,Encourage glass refill systems
Craft NAME_14381_UBU XQA,Electronics,Paper,Yes,Contains aluminium and eco resin,0.9820765121566528,49,90.28692193540716,High,Use recycled paper packaging
Craft NAME_14382_SLH PWF,Furniture,Cardboard,Yes,Contains aluminium and minor additives,2.325595666389699,84,83.03002439383467,Medium,Use bamboo-based chair
Mini NAME_14383_314 P3S,Furniture,Cardboard,Yes,Contains glass and colorants,2.988008654010273,87,80.89353822776846,Medium,Use bamboo-based chair
Prime NAME_14384_W69 BM2,Electronics,Rubber,No,Contains bamboo and minor additives,3.517421125254052,146,35.389291222156906,Low,Replace with natural rubber
Craft NAME_14385_KNB WQV,Cosmetics,Bioplastic,Yes,Contains hemp and minor additives,1.1548814880717648,54,89.64833294108217,High,Adopt bioplastic materials
Plus NAME_14386_31U 7C7,Electronics,Paper,Yes,Contains aluminium and binders,1.2008048979624253,48,88.54236346079851,High,Use recycled paper packaging
Smart NAME_14387_IFL 5A8,Food,Aluminum,Yes,Contains organic cotton and minor additives,8.898011058424661,201,58.91253616157171,Medium,Promote closed-loop aluminum recycling
Urban NAME_14388_53A IB5,Furniture,Recyclable Paper Wrap,Yes,Contains organic cotton and eco resin,2.8785012374501724,99,83.19663615485611,High,Use reclaimed wood table
Lite NAME_14389_IJT 5BK,Food,Paper,Yes,Contains recycled wood and minor additives,0.5317783118130567,45,88.62513057484672,High,Use recycled paper packaging
Renew NAME_14390_XI1 3J5,Food,Bioplastic,Yes,Contains steel and colorants,1.3207994254742264,60,91.21786745737242,High,Adopt bioplastic materials
Renew NAME_14391_0IF 8SW,Furniture,Paper Wrap,Yes,Contains glass and minor additives,4.042108068849908,113,75.84734356599014,Medium,Use bamboo-based bed
Smart NAME_14392_OTW ERF,Furniture,Recyclable Paper Wrap,Yes,Contains organic cotton and eco resin,3.2759975185032744,102,87.75976249325464,High,Use reclaimed wood table
Eco NAME_14393_4JP BN4,Daily-use,Bioplastic,Yes,Contains bioplastic and binders,0.875825927914631,58,92.14732025032112,High,Adopt bioplastic materials
Craft NAME_14394_NV1 W0K,Electronics,Glass,Yes,Contains organic cotton and colorants,1.3802273923608697,65,87.14726741467497,High,Encourage glass refill systems
Lite NAME_14395_PWT NGO,Electronics,Rubber,No,Contains bamboo and starch base,3.819161446328176,142,33.72739570828832,Low,Replace with natural rubber
Prime NAME_14396_B5A 384,Electronics,Fabric,Yes,Contains bamboo and eco resin,2.546297394927258,115,77.37978381824124,High,Use organic cotton or hemp fabrics
Renew NAME_14397_POZ 9J4,Cosmetics,Plastic,No,Contains glass and colorants,6.260826907773094,178,24.483860297622407,Low,Use bioplastic or glass packaging
Urban NAME_14398_UKN B8X,Food,Metal,Yes,Contains aluminium and minor additives,2.353251601833464,108,79.96767455724174,High,Switch to stainless steel components
Mini NAME_14399_WNP 7CO,Electronics,Fabric,Yes,Contains aluminium and colorants,2.7560255774627027,114,80.50014619829584,High,Use organic cotton or hemp fabrics
Prime NAME_14400_K33 PR0,Furniture,Recyclable Paper Wrap,Yes,Contains aluminium and colorants,3.252070148915692,100,86.0979538298219,High,Use reclaimed wood table
Lite NAME_14401_9AM 4TJ,Food,Fabric,Yes,Contains bioplastic and adhesives,2.304908707399279,118,80.4040933161473,High,Use organic cotton or hemp fabrics
Plus NAME_14402_1JB DQB,Food,Glass,Yes,Contains hemp and minor additives,1.5261041430400517,64,87.68556183059428,High,Encourage glass refill systems
Prime NAME_14403_3JP GZV,Daily-use,Plastic,No,Contains organic cotton and colorants,5.97245662825255,169,23.112313905001297,Low,Use bioplastic or glass packaging
Lite NAME_14404_1KL DF5,Daily-use,Aluminum,Yes,Contains hemp and eco resin,8.730835571643857,203,60.05574306711046,Medium,Promote closed-loop aluminum recycling
Plus NAME_14405_E8F 73L,Electronics,Fabric,Yes,Contains bamboo and adhesives,2.080819119197395,117,76.42771771011192,High,Use organic cotton or hemp fabrics
Urban NAME_14406_WKK C30,Food,Fabric,Yes,Contains bamboo and minor additives,2.742015967526594,121,81.03616091091929,High,Use organic cotton or hemp fabrics
Eco NAME_14407_YY3 J76,Electronics,Paper,Yes,Contains hemp and colorants,0.5095881003744244,50,91.4309868207002,High,Use recycled paper packaging
Prime NAME_14408_QS9 UFS,Food,Paper,Yes,Contains recycled wood and minor additives,0.738472002953892,53,89.52333155275073,High,Use recycled paper packaging
Green NAME_14409_WJ3 JF4,Daily-use,Paper,Yes,Contains steel and eco resin,0.5960932295637852,51,92.23915104097644,High,Use recycled paper packaging
Renew NAME_14410_EQW 6QF,Food,Bioplastic,Yes,Contains recycled wood and colorants,0.6197271926239867,58,88.52833380271018,High,Adopt bioplastic materials
Mini NAME_14411_URQ CEB,Daily-use,Metal,Yes,Contains organic cotton and minor additives,2.4613542024897743,101,81.55148893123138,High,Switch to stainless steel components
Craft NAME_14412_9KU RFH,Food,Fabric,Yes,Contains bioplastic and binders,2.098183914845766,123,80.41168152567195,High,Use organic cotton or hemp fabrics
Plus NAME_14413_O4C VBT,Furniture,Recyclable Paper Wrap,Yes,Contains hemp and starch base,3.0050445561204726,103,85.81986875612266,High,Use reclaimed wood table
Smart NAME_14414_AXW SIC,Electronics,Glass,Yes,Contains glass and adhesives,0.7140925496761438,58,89.57784073350716,High,Encourage glass refill systems
Urban NAME_14415_PCY B6M,Furniture,Bioplastic Wrap,Yes,Contains bamboo and starch base,2.1582550760901604,74,87.65228599059238,High,Use recycled wood shelf
Mini NAME_14416_SAY FNZ,Electronics,Aluminum,Yes,Contains bioplastic and eco resin,9.28755110689231,203,55.82238311742618,Medium,Promote closed-loop aluminum recycling
Plus NAME_14417_GA6 SSW,Food,Rubber,No,Contains bamboo and eco resin,4.371919094887585,157,35.82184822771822,Low,Replace with natural rubber
Plus NAME_14418_Q4U FZ5,Food,Metal,Yes,Contains hemp and adhesives,2.0877415404362685,91,80.70625178163768,High,Switch to stainless steel components
Renew NAME_14419_MD7 5KP,Furniture,Cardboard,Yes,Contains organic cotton and minor additives,2.0748096844090025,73,82.39797683297515,Medium,Use bamboo-based chair
Green NAME_14420_2JA RZQ,Food,Bioplastic,Yes,Contains glass and minor additives,0.5755760256294385,65,89.0157301464248,High,Adopt bioplastic materials
Plus NAME_14421_VJR S3I,Furniture,Plastic Film,No,Contains recycled wood and eco resin,5.050816615564279,184,47.01967052914742,Low,Use organic fabric sofa
Renew NAME_14422_R8N W9H,Electronics,Glass,Yes,Contains bamboo and starch base,1.3522817897333346,57,87.49524791227313,High,Encourage glass refill systems
Lite NAME_14423_BLK 39R,Daily-use,Rubber,No,Contains hemp and minor additives,3.539881646555232,148,34.77401316786174,Low,Replace with natural rubber
Prime NAME_14424_A33 W48,Electronics,Plastic,No,Contains hemp and minor additives,5.599405313861673,183,24.680420573256004,Low,Use bioplastic or glass packaging
Renew NAME_14425_7NJ JR8,Electronics,Rubber,No,Contains bamboo and binders,4.2127208502811415,147,34.92272429271022,Low,Replace with natural rubber
Smart NAME_14426_TAC LD8,Food,Rubber,No,Contains recycled wood and eco resin,4.399181512558894,160,35.91529561885035,Low,Replace with natural rubber
Craft NAME_14427_8Z0 QGJ,Cosmetics,Fabric,Yes,Contains recycled wood and eco resin,2.8626722507738287,118,80.34903217983513,High,Use organic cotton or hemp fabrics
Mini NAME_14428_Q0I 13R,Cosmetics,Fabric,Yes,Contains aluminium and eco resin,2.4859286755265253,118,78.294402452491,High,Use organic cotton or hemp fabrics
Urban NAME_14429_RES YLO,Furniture,Cardboard,Yes,Contains recycled wood and starch base,2.943850711633881,77,81.05390489523829,Medium,Use bamboo-based chair
Renew NAME_14430_AWP NB7,Daily-use,Glass,Yes,Contains recycled wood and eco resin,1.2466916728467314,61,88.64421756767464,High,Encourage glass refill systems
Mini NAME_14431_951 KAZ,Electronics,Fabric,Yes,Contains hemp and adhesives,2.6205309975179105,123,79.44491014888096,High,Use organic cotton or hemp fabrics
Renew NAME_14432_CM0 9ZC,Daily-use,Paper,Yes,Contains organic cotton and adhesives,0.4946696723887205,51,93.26530513056724,High,Use recycled paper packaging
Renew NAME_14433_O4O 3HP,Food,Aluminum,Yes,Contains bamboo and binders,9.345946851687904,193,58.732681269211,Medium,Promote closed-loop aluminum recycling
Smart NAME_14434_T71 M8X,Food,Aluminum,Yes,Contains bamboo and eco resin,9.464817018153534,195,57.72010142227318,Medium,Promote closed-loop aluminum recycling
Renew NAME_14435_HDV XDF,Furniture,Cardboard,Yes,Contains steel and minor additives,2.4647481630790256,77,84.05777983894792,Medium,Use bamboo-based chair
Prime NAME_14436_DUR HKF,Electronics,Glass,Yes,Contains organic cotton and binders,1.613711168496089,59,89.23540798890626,High,Encourage glass refill systems
Prime NAME_14437_YG2 EV4,Food,Fabric,Yes,Contains steel and adhesives,2.4803546576126743,114,80.13055776861539,High,Use organic cotton or hemp fabrics
Eco NAME_14438_PQ9 MX6,Electronics,Glass,Yes,Contains glass and minor additives,1.0947848792451085,58,86.46201265852177,High,Encourage glass refill systems
Prime NAME_14439_3WU O3J,Food,Fabric,Yes,Contains hemp and eco resin,2.0602583058769848,118,80.16865708431254,High,Use organic cotton or hemp fabrics
Green NAME_14440_YZD M0A,Food,Fabric,Yes,Contains aluminium and colorants,2.9154110638943105,112,78.99143224376792,High,Use organic cotton or hemp fabrics
Prime NAME_14441_KQY Q1C,Daily-use,Fabric,Yes,Contains hemp and minor additives,2.0840386047120893,126,79.96709573566727,High,Use organic cotton or hemp fabrics
Smart NAME_14442_29V 7D0,Food,Paper,Yes,Contains steel and starch base,0.9444639295631608,50,90.36631682591393,High,Use recycled paper packaging
Eco NAME_14443_55Y 8QN,Food,Bamboo,Yes,Contains glass and binders,-0.1298370755502848,30,92.89658979394343,High,Use bamboo-based sustainable design
Prime NAME_14444_K8K QJS,Electronics,Metal,Yes,Contains bioplastic and colorants,2.38122173951928,91,78.8493465408651,High,Switch to stainless steel components
Prime NAME_14445_2Z5 6K5,Electronics,Bamboo,Yes,Contains bioplastic and minor additives,0.372040425636111,30,92.66117600200454,High,Use bamboo-based sustainable design
Lite NAME_14446_PGE GA9,Electronics,Bioplastic,Yes,Contains steel and adhesives,1.408302423982499,58,91.3608607839348,High,Adopt bioplastic materials
Renew NAME_14447_RXM 78U,Cosmetics,Bioplastic,Yes,Contains organic cotton and colorants,1.1588237555952454,54,90.62145612776,High,Adopt bioplastic materials
Smart NAME_14448_SJM 3GZ,Furniture,Recyclable Paper Wrap,Yes,Contains hemp and eco resin,3.4808041804647014,104,82.86147068237311,High,Use reclaimed wood table
Mini NAME_14449_GX6 89C,Food,Plastic,No,Contains bioplastic and colorants,6.091323062056835,193,27.788804106237592,Low,Use bioplastic or glass packaging
Renew NAME_14450_3YZ LCA,Daily-use,Bioplastic,Yes,Contains aluminium and adhesives,0.8251234935566897,64,92.35759021054616,High,Adopt bioplastic materials
Eco NAME_14451_A17 34K,Food,Paper,Yes,Contains steel and eco resin,1.1835085068477058,48,88.13770736653711,High,Use recycled paper packaging
Renew NAME_14452_967 EJD,Food,Glass,Yes,Contains bioplastic and eco resin,1.2008891840767677,62,85.55240537825375,High,Encourage glass refill systems
Eco NAME_14453_MZM KQ8,Electronics,Paper,Yes,Contains aluminium and minor additives,0.5450013319109698,45,90.1317155495923,High,Use recycled paper packaging
Lite NAME_14454_ZWY ZGT,Electronics,Metal,Yes,Contains recycled wood and starch base,1.9308014223980976,97,80.99791613318168,High,Switch to stainless steel components
Eco NAME_14455_7B2 FMO,Cosmetics,Paper,Yes,Contains bamboo and adhesives,0.7263997209938414,47,93.34501659705798,High,Use recycled paper packaging
Urban NAME_14456_3BB 0AG,Daily-use,Paper,Yes,Contains hemp and binders,1.0686306455904315,54,90.55372247024208,High,Use recycled paper packaging
Eco NAME_14457_8Q3 S2G,Food,Bioplastic,Yes,Contains recycled wood and colorants,0.7877305448889024,61,89.59458171914574,High,Adopt bioplastic materials
Renew NAME_14458_LKG G51,Electronics,Bioplastic,Yes,Contains bamboo and starch base,0.8648229515803126,56,88.73473671217583,High,Adopt bioplastic materials
Prime NAME_14459_DTG OEU,Food,Fabric,Yes,Contains glass and minor additives,2.467640748363709,122,80.40944432763716,High,Use organic cotton or hemp fabrics
Green NAME_14460_16E 2W7,Cosmetics,Glass,Yes,Contains recycled wood and adhesives,0.9162760418347136,54,87.98339559794601,High,Encourage glass refill systems
Eco NAME_14461_XX2 HGI,Daily-use,Metal,Yes,Contains bamboo and colorants,2.3242321489318867,108,79.76971797309217,High,Switch to stainless steel components
Green NAME_14462_HTX OWJ,Furniture,Cardboard,Yes,Contains organic cotton and starch base,2.819523560339209,81,84.15680156374579,Medium,Use bamboo-based chair
Smart NAME_14463_RT0 OT7,Food,Fabric,Yes,Contains bioplastic and eco resin,2.550091474981396,109,81.58835411608763,High,Use organic cotton or hemp fabrics
Renew NAME_14464_YN3 ZQA,Food,Metal,Yes,Contains organic cotton and minor additives,2.282260519021233,96,79.54473790079746,High,Switch to stainless steel components
Prime NAME_14465_JM9 U99,Electronics,Bioplastic,Yes,Contains recycled wood and binders,1.3949185175166456,58,88.72221033784787,High,Adopt bioplastic materials
Lite NAME_14466_1YZ LG4,Food,Fabric,Yes,Contains organic cotton and minor additives,2.353850615718295,120,79.50065112737224,High,Use organic cotton or hemp fabrics
Lite NAME_14467_EVX 5KQ,Daily-use,Aluminum,Yes,Contains recycled wood and binders,9.177559953065488,199,56.202199603023246,Medium,Promote closed-loop aluminum recycling
Craft NAME_14468_7KE ZVV,Furniture,Cardboard,Yes,Contains glass and adhesives,2.3762118323315384,76,82.68108911735558,Medium,Use bamboo-based chair
Urban NAME_14469_A4X W8D,Electronics,Bamboo,Yes,Contains recycled wood and starch base,0.7997210736350162,30,97.49008480029124,High,Use bamboo-based sustainable design
Plus NAME_14470_8NM 6Z9,Electronics,Glass,Yes,Contains hemp and minor additives,1.4263762064174386,65,90.50535721920409,High,Encourage glass refill systems
Mini NAME_14471_ZRS 1ZY,Cosmetics,Glass,Yes,Contains recycled wood and binders,1.3111575763503196,56,88.50529823508677,High,Encourage glass refill systems
Lite NAME_14472_L0B A3E,Furniture,Paper Wrap,Yes,Contains recycled wood and colorants,4.247914392995822,115,75.71473539461752,Medium,Use bamboo-based bed
